TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Age,Target
-0.30577574871853436,1,36,2,-0.5193076196261168,0,1.0689053107189332,0.0,-0.8776893847793962,2,0
-1.1618830568345249,1,23,1,1.2601603707762103,0,-0.6432798852286195,0.0,1.7986579318705458,0,2
1.261397252884498,1,18,2,-1.1124636164268924,3,-0.04012373665618607,0.0,-1.1124394785464982,1,1
0.1938120350033977,1,15,1,-1.2904104154671252,3,0.6408590117320451,0.0,-1.1681071281947133,1,1
2.0225861710188235,0,23,1,0.48905757493520197,1,0.48520581210044944,0.0,1.105531560513345,2,2
-1.1566207760316607,1,21,0,0.8449511730156674,1,-0.46817003564307424,0.0,-1.3018281338387352,0,2
-0.3524127123339195,1,5,1,1.6753695685367533,2,0.6019457118241462,0.0,-0.6878293501957831,0,3
-0.5668506550506409,1,35,1,-0.3413608205858841,0,1.4191250098900237,0.0,1.0847684250598775,2,0
1.1983156617601622,1,13,1,-0.7565700183464271,1,-1.5188291331563453,0.0,1.4882530651685164,2,1
-0.03312382462012645,1,41,1,-0.9345168173866598,1,0.8548821612254892,0.0,1.6540150359787231,1,0
0.695307395516368,1,7,2,0.1924795765348141,1,-0.9934995843997098,0.0,1.6537649163547274,2,3
-0.5671137690907841,1,39,2,0.9635823723758226,2,-0.4292567357351753,0.0,0.6040962276538778,0,0
1.9902231440812075,1,20,2,-1.2310948157870476,3,-1.3048059836629011,0.0,-1.2226941328007943,1,2
-0.3826050484403536,1,35,0,1.2008447710961327,2,0.8743388111794387,0.0,1.1930862555591322,0,0
0.3497728822982893,0,9,2,0.48905757493520197,1,1.3996683599360742,0.0,1.4713635772251323,2,3
0.8331791525514137,1,14,2,-0.16341402154565135,1,0.03770286315961178,0.0,-1.212323788390522,2,1
-0.5615225957377408,1,14,1,-0.22272962122572892,1,1.263471810258428,0.0,0.7119555055091407,2,1
-0.9710595992206572,1,15,0,1.5567383691765981,2,0.36846591237675264,0.0,-0.8367691729613737,0,1
0.8581092078549832,1,32,2,-0.10409842186557378,1,-0.7989330848602151,0.0,-0.028292761676431223,2,0
-1.2902827084244144,1,42,0,0.7856355733355898,2,-1.1880660839392043,0.0,0.41608323029361544,0,0
-1.072490061695867,1,23,2,-0.9938324170667373,3,0.11552946297540963,0.0,-1.2689149566504128,1,2
-0.503045500315911,1,28,1,-0.5786232193061943,1,0.057159513113561246,0.0,0.6570446280566041,2,2
1.8739267383379061,1,28,2,-1.468357214507358,3,-0.6627365351825689,0.0,-0.8055491132277893,1,2
0.8892882216119544,1,35,1,-1.2904104154671252,3,-1.635569032880042,0.0,-1.0454811725381812,1,0
0.2195314324273971,1,6,2,-1.17177921610697,3,0.34900926242280317,0.0,-1.2816454041794112,1,3
-1.0218406089682979,1,20,0,-1.3497260151472028,3,-0.19577693628778176,0.0,-0.8342615633977271,1,2
1.4096620145052008,1,22,0,1.3787915701363656,0,0.7575989114557419,0.0,1.8768139010454274,0,2
0.42469460522907004,1,30,2,0.6670043739754347,2,-0.19577693628778176,0.0,0.059441506432737504,0,2
0.43877120637673206,1,35,2,-1.3497260151472028,3,1.1272752605807816,0.0,-1.175126510975816,1,0
-0.777341887165214,0,39,2,-0.4006764202659616,1,1.3412984100742258,0.0,1.5227663666180404,2,0
-0.7099846928885506,0,27,2,-1.3497260151472028,3,-0.584909935366771,0.0,-0.9968232856855306,1,2
-1.0882111255944242,1,5,1,-1.17177921610697,3,0.3879225623307021,0.0,-1.1700920518774462,1,3
-1.1357689883503106,1,42,2,1.1415291714160551,0,-0.05958038661013553,0.0,1.4140509100498704,0,0
-0.40562752695288506,0,21,2,0.6076887742953571,0,1.4580383097979226,0.0,1.8720680415132065,2,2
-0.9244884141153078,0,40,1,0.7856355733355898,2,-0.9545862844918108,0.0,-1.0304675817747628,0,0
-0.8310171513544302,1,26,1,1.6160539688566757,0,0.4462925121925505,0.0,0.8531897198585638,0,2
0.2020343487578732,1,22,0,-0.5193076196261168,1,1.224558510350529,0.0,-1.330136544616065,2,2
0.6785338754572383,1,15,1,-0.6972544186663495,1,-1.2853493337089517,0.0,-0.06532008601329409,2,1
0.5305322278766791,1,11,0,-1.2310948157870476,3,0.13498611292935908,0.0,-0.8577247081256066,1,1
-0.5394867948757464,1,20,1,0.7856355733355898,2,-0.11795033647198391,0.0,0.4026601438058604,0,2
0.3925946923315977,1,10,1,-1.2310948157870476,3,-1.2853493337089517,0.0,-1.076717265580996,1,1
-0.20868666790568757,1,6,2,-1.1124636164268924,3,-1.6161123829260926,0.0,-0.7871204275982794,1,3
-0.8417390484902663,1,32,1,-0.9938324170667373,3,-1.71339563269584,0.0,-1.1136932833283215,1,0
0.23591028142631237,1,31,2,1.6753695685367533,2,-1.090782834169457,0.0,-0.987020520422017,0,0
-1.0986699086901173,0,30,2,0.6670043739754347,1,-0.9351296345378614,0.0,-1.1333148471645786,0,2
0.6530118135633464,1,17,1,1.7940007678969085,2,-0.04012373665618607,0.0,1.1623632284116927,0,1
-0.5937540656552848,0,41,1,-1.4090416148272804,3,1.9249979086927096,0.0,-0.7402422380702116,1,0
1.3025088216568756,1,32,0,0.9635823723758226,1,0.13498611292935908,0.0,-0.33683135118403296,0,0
1.602985055500429,0,19,1,0.014532777494581367,0,-0.020667086702236607,0.0,1.9456192442770952,2,1
0.5221125785920959,0,41,2,-1.053148016746815,3,-1.5188291331563453,0.0,-1.2722627116177363,1,0
-1.1895100310495625,1,40,1,1.1415291714160551,2,-0.5265399855049226,0.0,-0.48046094193248945,0,0
0.6986620995281944,1,20,0,-1.4090416148272804,3,-1.71339563269584,0.0,-1.0273507064603582,1,2
-1.2498947032624306,1,1,2,0.014532777494581367,0,1.1467319105347311,0.0,0.5438783248460534,2,3
0.7408261244611446,1,40,1,0.9635823723758226,1,0.9521654109952365,0.0,0.9622514959061128,0,0
0.5712491255888418,1,10,0,1.4974227694965208,2,-0.7600197849523161,0.0,-0.8057639595714777,0,1
1.870374698795973,1,15,0,0.1924795765348141,1,0.7965122113636408,0.0,0.6768329383088585,2,1
-0.554747409204053,1,21,0,0.7263199736555123,1,1.3412984100742258,0.0,0.784272143462283,0,2
-0.8308855943343586,1,1,0,-1.053148016746815,3,1.944454558646659,0.0,-1.2314002197129432,1,3
1.0529451545810349,1,29,0,1.2008447710961327,0,1.516408259659771,0.0,1.181580752855342,0,2
-0.4580529994514209,1,5,1,0.07384837717465893,0,-1.1686094339852549,0.0,0.5171507983588486,2,3
2.2803721518491393,1,8,0,1.2601603707762103,2,0.5630324119162473,0.0,0.6076492089793515,0,3
1.684616186454862,1,41,2,-0.8752012177065822,1,-1.6939389827418905,0.0,1.301099453183008,1,0
2.006536214570087,1,6,0,0.904266772695745,1,-0.7405631349983667,0.0,-1.2925127811758281,0,3
1.8772814423497322,1,16,1,0.8449511730156674,2,0.3295526124688537,0.0,-0.5602811686054948,0,1
-0.9680337877590102,0,25,0,0.7856355733355898,2,1.1467319105347311,0.0,0.7938087557925705,0,2
-1.1059713233040913,0,13,2,0.6076887742953571,2,1.3218417601202763,0.0,-0.8721899597133428,2,1
-0.8860079857443625,0,21,2,-0.6379388189862719,1,0.8159688613175903,0.0,0.8207222686668485,2,2
-0.8081920083720062,0,22,2,0.7856355733355898,1,1.6915181092453162,0.0,0.960244125590457,0,2
-1.0559796556768803,1,21,1,0.9635823723758226,2,1.0494486607649838,0.0,-0.9962973931427708,0,2
-1.0993276937904752,1,30,1,-1.2310948157870476,3,-0.40980008578122584,0.0,1.4266338511339485,1,2
1.9132622873393172,1,14,2,-1.17177921610697,3,-0.5459966354588721,0.0,-1.0911953438161164,1,1
-0.8396341361691205,1,1,0,0.48905757493520197,1,1.0883619606728827,0.0,-0.46456231249954877,2,3
1.121486362038343,1,37,1,1.4381071698164432,2,0.7965122113636408,0.0,-0.2489912632339431,0,0
0.17230246222168968,1,1,2,-1.468357214507358,3,-0.7211064850444172,0.0,-1.1254456989942607,1,3
0.24202768285964218,0,18,1,-0.22272962122572892,0,-0.31251683601147856,0.0,1.3626032273911164,2,1
0.9205987923889971,1,38,2,-1.468357214507358,3,0.8937954611333881,0.0,-1.2023157967688585,1,0
0.734642944517779,0,32,1,0.6670043739754347,1,-1.129696134077356,0.0,-1.2915123026798465,0,0
-0.8291095745633918,1,4,0,-1.17177921610697,3,1.0105353608570848,0.0,-1.0158323771091837,1,3
-1.170171149099036,1,20,0,0.9635823723758226,1,1.1467319105347311,0.0,0.7857440012496405,0,2
-1.0117764969328198,0,39,2,-1.053148016746815,3,-0.7989330848602151,0.0,-1.2189904383685541,1,0
1.8875428899153173,1,21,1,0.014532777494581367,1,1.2829284602123774,0.0,0.9011645877379966,2,2
-1.2391070276165588,1,13,0,0.07384837717465893,1,1.0494486607649838,0.0,1.5341917027756784,2,1
2.2017010538463175,1,19,2,0.014532777494581367,1,-1.5577424330642442,0.0,1.725606968354648,2,1
0.4573207462068291,0,42,2,-0.9938324170667373,1,-0.9545862844918108,0.0,0.642345290154103,1,0
-0.678937236151651,1,10,1,1.734685168216831,2,-1.635569032880042,0.0,1.0259806934354117,0,1
-0.03365005270041278,1,37,2,1.0822135717359778,2,-0.07903703656408499,0.0,-0.008651957869097242,0,0
-1.0305891508030598,1,12,2,-0.8752012177065822,3,2.0028245085085077,0.0,-1.2655158950935517,1,1
-0.1468548684720317,1,3,2,-0.4599920199460392,0,1.516408259659771,0.0,0.31439036316839375,2,3
1.2200883485820133,1,27,1,0.1924795765348141,0,0.5046624620543989,0.0,0.8344564013536752,2,2
-0.8310829298644661,1,33,0,1.734685168216831,2,0.2906393125609548,0.0,-0.5935759385535028,0,0
0.3541800424706881,1,39,0,0.13316397685473652,1,0.971622060949186,0.0,0.6275625790436034,2,0
-1.0223668370485843,1,30,2,-1.053148016746815,3,0.13498611292935908,0.0,0.5506860679453136,1,2
0.8452166198879657,0,35,2,-0.9938324170667373,3,-0.7016498350904677,0.0,-0.8302500294282618,1,0
-1.0115133828926768,1,36,0,1.2601603707762103,0,-1.4410025333405474,0.0,1.2803299044058483,0,0
-1.0866982198636006,1,24,1,1.2008447710961327,2,0.5241191120083484,0.0,0.07342896540540536,0,2
-1.0029621765880221,1,41,1,-1.2904104154671252,3,-1.6550256828339915,0.0,-1.1046056036564873,1,0
-1.037561672866855,1,4,0,-1.053148016746815,3,-0.4292567357351753,0.0,-1.1809305689172487,1,3
1.5957494193964907,1,19,0,0.6076887742953571,2,-0.2930601860575291,0.0,-0.3613751409540467,2,1
1.0784014379648912,1,9,2,1.4974227694965208,2,-0.876759684676013,0.0,0.5237404884525746,0,3
-1.1883260178689181,1,13,1,0.48905757493520197,1,-0.584909935366771,0.0,0.34190352180789185,2,1
1.803412175579524,1,31,0,-0.5193076196261168,1,0.057159513113561246,0.0,-0.7247700946628015,2,0
-1.0949205336180763,1,37,0,0.7856355733355898,2,-1.5188291331563453,0.0,0.8230759584618825,0,0
0.06567549745365138,1,42,0,1.7940007678969085,2,-0.2346902361956807,0.0,-0.06144964516505696,0,0
-0.919357690332515,1,31,2,-1.1124636164268924,3,1.3218417601202763,0.0,-0.762554191195343,1,0
1.0541949462717153,1,26,2,-1.2904104154671252,3,-0.3708867858733269,0.0,0.1529702124978004,1,2
1.870374698795973,1,21,2,-1.4090416148272804,3,0.8937954611333881,0.0,-0.8746109894071449,1,2
0.7890417723173889,1,20,1,0.1924795765348141,0,1.4969516097058215,0.0,0.8799877929063828,2,2
-1.2429879597086713,1,15,0,-0.04478282218549621,1,0.7186856115478429,0.0,1.1492928747270081,2,1
0.9849959537140495,1,7,0,-1.3497260151472028,3,-0.7405631349983667,0.0,-1.2952480637305477,1,3
0.6620892479482873,1,8,2,0.6670043739754347,1,-1.4993724832023958,0.0,0.7456735548208331,0,3
-1.1304409290374104,1,21,2,1.319475970456288,2,-1.4020892334326485,0.0,-0.10132448522125254,0,2
0.2007187785571572,1,33,1,-0.9345168173866598,3,0.8937954611333881,0.0,-1.0045898206767734,1,0
-1.081962167141023,1,17,1,0.3111107758949692,0,-0.9156729845839119,0.0,0.7050098759504982,2,1
0.21078289059263525,1,21,0,-0.5786232193061943,1,-0.584909935366771,0.0,0.8588815446353831,2,2
1.0077553181864376,1,6,0,1.8533163675769861,2,0.5046624620543989,0.0,0.993375355784314,0,3
-1.174578309271435,1,18,2,0.6076887742953571,1,0.19335606279120748,0.0,0.056831283690015784,2,1
-0.12501640314014478,1,23,1,-0.9938324170667373,3,-0.9545862844918108,0.0,-0.9891593638733627,1,2
0.5721042462193072,1,41,2,-0.3413608205858841,1,-1.0129562343536591,0.0,-0.19486601793369981,2,0
-0.5421837137872144,1,1,1,0.7263199736555123,1,0.40737921228465157,0.0,-0.6913502649027958,0,3
-0.8850213080938253,1,11,0,-0.3413608205858841,1,-1.3437192835708,0.0,-0.22473607303007798,2,1
-0.6753194180996819,1,10,1,1.5567383691765981,2,1.2440151603044785,0.0,-0.22318404869656777,0,1
-0.4094426805349618,1,42,2,1.6753695685367533,2,-1.4020892334326485,0.0,0.7991382277807809,0,0
-1.1005117069711194,1,26,1,-0.9938324170667373,3,1.4580383097979226,0.0,-0.9030123933780112,1,2
-1.167474230187568,1,1,1,0.904266772695745,0,1.2051018603965795,0.0,2.0933373288793233,0,3
-1.2111511608513421,1,20,1,-0.9345168173866598,1,-1.129696134077356,0.0,-0.46902277912746737,1,2
0.006014388851177102,1,22,0,-0.9345168173866598,3,-1.635569032880042,0.0,-1.1269271767671567,1,2
0.7053057290418105,1,26,1,1.9126319672570637,2,-1.2269793838471033,0.0,0.3742202598928409,0,2
-1.2498947032624306,1,24,0,0.6076887742953571,1,0.8159688613175903,0.0,1.02821573674214,2,2
0.6114397952207178,1,14,2,-0.28204522090580647,1,0.6603156616859945,0.0,0.6738347094827593,2,1
-0.4061537550331716,1,4,2,-0.9345168173866598,3,-1.382632583478699,0.0,-0.9475817863768903,1,3
-0.45890812008188636,1,5,2,0.014532777494581367,0,-0.7211064850444172,0.0,-0.9374038416773838,2,3
2.07547209308761,1,23,0,-0.04478282218549621,1,0.5046624620543989,0.0,-0.7199312419370436,2,2
1.1399701233584039,0,37,1,-0.9938324170667373,3,1.477494959751872,0.0,-0.8302981293559532,1,0
1.7474346635390547,1,2,1,0.7856355733355898,2,1.224558510350529,0.0,0.37252714243810237,0,3
2.131778497678258,1,7,0,1.5567383691765981,2,0.6214023617780956,0.0,0.1387839404906747,0,3
-0.5054793051872357,1,28,0,1.734685168216831,2,-0.2346902361956807,0.0,-0.30176009057328806,0,2
-1.0349963109754587,1,14,0,1.1415291714160551,2,0.3879225623307021,0.0,0.030841289427412967,0,1
0.5434248158436965,1,36,1,-0.8752012177065822,3,-1.421545883386598,0.0,-0.87909069600614,1,0
-0.21486984784905316,1,37,0,1.6753695685367533,2,0.19335606279120748,0.0,0.5457029154364815,0,0
0.1144173733901822,0,10,1,-0.16341402154565135,1,0.40737921228465157,0.0,0.7819216603290948,2,1
-0.449633350166838,1,28,0,-1.2904104154671252,3,0.7965122113636408,0.0,-1.1024731735288338,1,2
-0.37115958769412366,1,0,2,-1.3497260151472028,3,1.1078186106268322,0.0,-1.0881746683570945,1,3
0.04521838083251621,1,28,2,-0.6379388189862719,0,-1.2853493337089517,0.0,1.352601649093145,2,2
0.6203198940755515,1,23,0,0.9635823723758226,2,-1.2853493337089517,0.0,0.6477004154370821,0,2
-1.124586641644224,1,2,0,0.07384837717465893,0,-0.05958038661013553,0.0,-1.2120127421914506,2,3
-0.1378432125971265,1,31,1,0.904266772695745,1,0.8159688613175903,0.0,1.3373154920728085,0,0
-1.2332527402233722,0,10,2,-0.28204522090580647,1,0.8937954611333881,0.0,1.3089557747059417,2,1
-0.6884093415968069,1,27,1,0.904266772695745,2,-0.13740698642593338,0.0,0.9368002208336541,0,2
-0.658809012080695,1,35,0,-0.9345168173866598,3,1.1272752605807816,0.0,-0.8225829009542479,1,0
-1.0625575066804607,1,41,1,0.5483731746152796,1,1.3023851101663269,0.0,1.3585147335373449,2,0
-0.6698598017667101,1,39,0,-0.16341402154565135,0,-1.090782834169457,0.0,-0.9583689968271552,2,0
-0.44377906277365153,0,38,2,-1.053148016746815,3,0.40737921228465157,0.0,-0.7659372194429734,1,0
0.13941320720378764,1,41,2,0.3704263755750468,1,-0.5654532854128216,0.0,-0.36665330635271964,2,0
0.09698606823069407,0,41,2,-1.2310948157870476,3,0.7381422615017924,0.0,-0.7757271580591026,1,0
0.010947777103862409,0,22,1,1.0822135717359778,0,0.9132521110873376,0.0,1.084316285739578,0,2
0.4419943533684865,1,24,0,-0.9938324170667373,3,1.3412984100742258,0.0,-1.3224469695091283,1,2
1.003940164604361,1,25,0,-0.04478282218549621,0,0.7965122113636408,0.0,-1.139984703804457,2,2
1.0736653852423135,1,7,0,0.48905757493520197,1,0.8548821612254892,0.0,1.2374279755669384,2,3
-0.039964789663850024,1,21,0,0.1924795765348141,0,0.8159688613175903,0.0,0.5901376286378246,2,2
1.2442290617651537,0,29,0,1.2601603707762103,0,-0.7989330848602151,0.0,0.9091139024544669,0,2
0.26860220091410697,1,9,2,0.904266772695745,1,0.42683586223860104,0.0,0.03909844368110848,0,3
-0.4352278564689969,1,37,0,-1.17177921610697,3,1.516408259659771,0.0,-0.956483479661651,1,0
0.4300226645419702,1,12,0,1.734685168216831,2,-0.04012373665618607,0.0,1.0954337823599907,0,1
-0.3143927335332247,1,23,0,0.13316397685473652,1,0.8159688613175903,0.0,0.12727202446319222,2,2
-1.289756480344128,1,27,1,-0.5193076196261168,1,-0.2346902361956807,0.0,-0.31033791101159314,2,2
-0.5399472444459971,1,11,0,0.8449511730156674,1,0.5630324119162473,0.0,1.1984734474605723,0,1
-0.535934755333813,1,40,1,-0.7565700183464271,1,0.40737921228465157,0.0,-0.2646974929561181,2,0
-0.6169738796979236,1,41,2,0.904266772695745,0,-1.3631759335247495,0.0,-1.2559632494540334,0,0
-0.5609305891474186,1,33,0,0.6076887742953571,2,-0.876759684676013,0.0,-0.11660422891789687,2,0
0.643934379178405,0,4,1,-0.4006764202659616,1,-0.3514301359193775,0.0,0.4343291361978981,2,3
1.7123747176899708,0,10,1,-1.1124636164268924,3,-1.129696134077356,0.0,-0.7265081053833851,1,1
-0.6622294946025569,1,19,0,0.42974197525512436,1,0.15444276288330855,0.0,-1.2209080221525193,2,1
-0.7620154943268718,1,42,0,1.3787915701363656,2,1.2440151603044785,0.0,-0.6692435381358145,0,0
-0.7987856814368861,1,33,1,-0.22272962122572892,1,1.3218417601202763,0.0,0.7026882527739253,2,0
1.2181149932809392,1,31,2,-0.04478282218549621,1,0.6408590117320451,0.0,0.4064632447553294,2,0
-1.2294375866412957,1,20,0,-0.5193076196261168,1,0.9327087610412871,0.0,0.8838165471506206,2,2
0.20782285764102396,0,16,1,0.7263199736555123,2,0.8354255112715397,0.0,-0.5129059464912821,0,1
0.6102557820400737,1,31,1,1.4974227694965208,2,0.9910787109031355,0.0,0.9976081494211602,0,0
-0.4267424286743782,1,24,2,-1.4090416148272804,3,0.21281271274515695,0.0,-1.2813728379224931,1,2
0.3280001954764381,1,7,2,-0.4006764202659616,0,-1.3242626336168506,0.0,1.8408992883691595,2,3
-0.8414101559400873,1,4,1,-1.2904104154671252,3,-1.5771990830181937,0.0,-0.939998031110875,1,3
-0.9642186341769335,1,25,0,0.904266772695745,1,1.1272752605807816,0.0,0.921863589954542,0,2
-0.9679022307389387,1,21,1,-0.9345168173866598,3,0.8548821612254892,0.0,-1.215857529744919,1,2
-0.616513430127673,1,2,2,1.4381071698164432,2,0.8159688613175903,0.0,1.0443131792095388,0,3
0.12125833843390577,1,5,0,0.3111107758949692,0,-1.129696134077356,0.0,1.2034052933798671,2,3
-0.7082744516276198,1,30,2,0.48905757493520197,1,-0.09849368651803446,0.0,-0.47125140911050367,2,2
0.49152557142544717,0,26,1,1.1415291714160551,2,0.09607281302146017,0.0,-0.7963492003913417,0,2
1.5888426758427312,1,36,1,-1.17177921610697,3,0.6603156616859945,0.0,-0.7922158132717249,1,0
-0.9063335453454259,1,13,0,-0.9938324170667373,3,-1.2853493337089517,0.0,-0.8704743956256816,1,1
0.9580925431094057,1,18,0,0.07384837717465893,0,-0.2736035361035796,0.0,0.9451150950005791,2,1
-1.2741011949556067,1,9,2,1.2008447710961327,2,-1.2853493337089517,0.0,0.7134754632241899,0,3
1.4597194606424477,1,8,0,1.0228979720559002,1,-1.0713261842155075,0.0,-1.2339302759095125,0,3
-1.0876848975141378,0,7,2,0.6670043739754347,2,1.3607550600281753,0.0,0.17150792463007744,0,3
-0.7406374785652354,0,33,1,-0.8752012177065822,3,0.057159513113561246,0.0,-1.2872282024534631,1,0
-1.1756965439420437,1,27,2,0.6670043739754347,2,-0.46817003564307424,0.0,0.7602029396454912,0,2
0.7766754124306577,0,29,2,0.6670043739754347,2,-0.837846384768114,0.0,0.3986550231600874,0,2
-0.37425117766580646,1,28,0,-1.468357214507358,3,-0.2736035361035796,0.0,-1.2661860874193855,1,2
0.9702615674660293,0,14,1,1.5567383691765981,2,0.9132521110873376,0.0,-0.5820800558352509,0,1
1.0854397385387222,1,28,0,1.1415291714160551,0,1.5358649096137205,0.0,2.1170986931588898,0,2
2.2243288612986345,1,25,0,0.7263199736555123,2,0.48520581210044944,0.0,-0.10946299298664255,0,2
-0.0802870163157979,1,28,1,0.904266772695745,1,-0.19577693628778176,0.0,0.9794873033288753,0,2
0.7070159703027413,1,25,2,0.6076887742953571,0,1.3218417601202763,0.0,1.8379170928522912,2,2
-0.22703887220567687,1,23,0,0.8449511730156674,2,0.7186856115478429,0.0,0.2823109180600559,0,2
-0.8854817576640759,1,33,1,-1.17177921610697,3,-0.4487133856891248,0.0,-0.8415823723923628,1,0
0.5611192350433278,0,4,1,-0.7565700183464271,1,-0.8183897348141645,0.0,1.3651236636021475,2,3
-0.2843319544468623,1,30,1,0.3111107758949692,0,0.7381422615017924,0.0,0.4069634840033204,2,2
0.3524040226997215,1,10,1,0.8449511730156674,1,-0.876759684676013,0.0,0.5560572265375233,0,1
-0.3416908151980835,1,29,0,-0.22272962122572892,1,0.7770555614096913,0.0,0.4542938128516878,2,2
-0.8748914175483116,0,14,2,-0.16341402154565135,0,1.6915181092453162,0.0,1.8067290997371679,2,1
-1.0763052152779438,1,12,0,0.8449511730156674,2,-1.1686094339852549,0.0,1.1155138988402398,0,1
1.6256128629527455,1,1,0,-1.053148016746815,3,1.1467319105347311,0.0,-1.0705797148075695,1,3
2.227354672760281,1,37,2,0.1924795765348141,1,1.4580383097979226,0.0,-0.7085283524123286,2,0
1.0678110978491266,1,18,0,1.2008447710961327,2,0.7770555614096913,0.0,-1.0331515577399446,0,1
-0.896532547350091,0,11,1,0.48905757493520197,2,-0.584909935366771,0.0,0.8317467720937244,2,1
1.0326195949799717,1,4,0,-1.468357214507358,3,1.0689053107189332,0.0,-1.16752672240057,1,3
-0.4185201149199027,1,21,2,0.6670043739754347,1,-0.62382323527467,0.0,0.27027952281350637,0,2
